date,ticker,action,shares,price,cost,proceeds
2012-05-31,IWM,buy,0.00014569335071644917,49.6662627370351,1.447208847144433e-05,
2012-05-31,SPY,buy,7.979083433783021e-05,66.77830965889771,1.0656594086706869e-05,
2012-07-31,DIA,sell,3.7228148792022584e-05,178.8604663820841,,0.0066453267673718145
2012-07-31,AAPL,buy,1.8086941968700147e-05,97.87306688780963,3.540448962197041e-06,
2012-07-31,QQQ,sell,4.296802247864481e-05,100.81013458602499,,0.0043229489047095955
2012-07-31,IWM,buy,9.892410249371644e-05,45.21700293608741,8.946102865816377e-06,
2012-07-31,SPY,buy,7.456515120593196e-05,60.72269941002383,9.055594526281564e-06,
2012-08-31,QQQ,sell,6.067520516103627e-05,114.58369618583617,,0.006938484495637088
2012-08-31,DIA,buy,7.44055755181699e-05,140.7405585683404,2.094376451805213e-05,
2012-08-31,AAPL,sell,2.036697404232278e-05,101.65419072039208,,0.0020662474871681637
2012-08-31,SPY,sell,4.569637167789291e-05,64.11620991576757,,0.00292401840257094
2012-08-31,IWM,buy,8.669690370932616e-05,41.7958315563553,7.247138367785103e-06,
2012-10-31,AAPL,sell,7.1352643329183e-05,119.90825650500523,,0.008538659516508574
2012-10-31,DIA,sell,9.24772961015873e-05,192.10825782787936,,0.01773012093822346
2012-10-31,QQQ,buy,9.060199780944639e-05,95.47018698213165,1.729957934364506e-05,
2012-10-31,IWM,buy,5.681302729977828e-05,40.18126466214318,4.5656385723799135e-06,
2012-10-31,SPY,buy,0.00019054362322434913,51.83681881081335,1.9754350545272945e-05,
2012-11-30,AAPL,sell,2.1859772752724218e-05,126.45438150718262,,0.002758735515246637
2012-11-30,QQQ,buy,3.372412018964161e-06,94.79795882345402,6.39395551418972e-07,
2012-11-30,DIA,buy,4.0123168261416067e-05,166.3563441444269,1.3349487174921756e-05,
2012-11-30,SPY,sell,9.217240498040052e-05,57.27181863608064,,0.005268323498766297
2012-11-30,IWM,buy,3.702403531440795e-05,38.995662831617054,2.8875535955730707e-06,
2012-12-31,AAPL,buy,3.3420055824823214e-06,124.79733909547899,8.341468078720601e-07,
2012-12-31,DIA,buy,2.314864339770682e-05,153.7252523471535,7.1170620956135e-06,
2012-12-31,IWM,buy,2.132410910302726e-05,38.17508660677529,1.6280994236407817e-06,
2012-12-31,SPY,sell,6.055700400331486e-05,61.247034205792296,,0.0037015190218001436
2012-12-31,QQQ,buy,2.7417399962900864e-05,89.68478791321688,4.917847401609209e-06,
2013-01-31,IWM,sell,0.00011994870048211235,42.339586114623536,,0.005068421176732782
2013-01-31,SPY,sell,2.333851306082985e-05,63.50217690879008,,0.001479082292406571
2013-01-31,AAPL,buy,3.707164610028223e-05,114.98631793961928,8.525464170064199e-06,
2013-01-31,DIA,buy,2.6136214593106043e-06,153.56767704117598,8.027355523425959e-07,
2013-01-31,QQQ,sell,3.5066576127800895e-05,96.40868980211421,,0.003373961215006725
2013-02-28,SPY,buy,0.00011388523456302372,55.30770442895188,1.2597461784067141e-05,
2013-02-28,AAPL,sell,4.071309270057465e-05,126.40796326977375,,0.005136166208439747
2013-02-28,IWM,buy,1.3727242714842852e-05,41.71356788753665,1.1452245417885805e-06,
2013-02-28,QQQ,buy,3.977537664769982e-05,89.25530552739946,7.100326790315674e-06,
2013-02-28,DIA,sell,1.7196903196840644e-05,161.56542686315947,,0.0027728681557105464
2013-04-30,IWM,sell,0.00024302847717219374,53.43265029495995,,0.012959684321193569
2013-04-30,AAPL,sell,3.105769686944271e-05,140.0664923299423,,0.004341442375028771
2013-04-30,QQQ,buy,3.662354111338864e-06,90.53337586747841,6.631305626432925e-07,
2013-04-30,DIA,buy,2.955189513766885e-05,150.55931993303562,8.898626469319608e-06,
2013-04-30,SPY,sell,5.306547744915837e-05,59.99193380605682,,0.0031771336092956764
2013-05-31,IWM,sell,0.00010988682829103137,59.669687507424094,,0.006543798879897196
2013-05-31,AAPL,buy,2.8665056893326134e-05,128.30431658254557,7.355701068995993e-06,
2013-05-31,DIA,sell,1.7074755299702617e-06,149.52849603914842,,0.0002548056155240609
2013-05-31,QQQ,buy,3.211184503188196e-05,84.63521529778836,5.435585835765091e-06,
2013-05-31,SPY,buy,0.00019576855086354513,48.183682723532826,1.8865699484109713e-05,
2013-07-31,AAPL,sell,4.3009139290963415e-05,143.80630709310594,,0.006172615521701081
2013-07-31,IWM,buy,1.2802703559633964e-05,58.66573791692093,1.5021601033150336e-06,
2013-07-31,DIA,sell,7.994764756746203e-07,149.59632526147274,,0.00011935954540812855
2013-07-31,SPY,sell,9.660401795549909e-05,52.985671141208115,,0.00510839146885682
2013-07-31,QQQ,buy,0.00018816948085869322,64.18661580935287,2.415592434984464e-05,
2013-09-30,DIA,sell,3.140185087638028e-05,163.6765602025396,,0.00512946744156815
2013-09-30,IWM,sell,1.671091968677397e-05,59.348967135187614,,0.0009897922716425298
2013-09-30,AAPL,buy,5.524024829108845e-05,123.18765863416996,1.3609833698698788e-05,
2013-09-30,SPY,buy,3.446215324842694e-05,50.71652227893575,3.4956011260078856e-06,
2013-09-30,QQQ,buy,6.132525509007242e-05,59.04702765840612,7.242148066924635e-06,
2013-10-31,SPY,sell,9.492040989164587e-05,56.33828252254989,,0.005336957563892521
2013-10-31,DIA,sell,1.9436104242337698e-05,175.46334775897338,,0.0034035032699174512
2013-10-31,IWM,buy,2.2377716387216658e-05,58.021094865955526,2.5967592107722902e-06,
2013-10-31,AAPL,buy,1.4638530262231454e-05,119.32433573910326,3.4934657994750587e-06,
2013-10-31,QQQ,buy,5.276617609608085e-05,55.77903616398731,5.8864928893972324e-06,
2013-12-31,DIA,buy,2.620719768835092e-05,161.60006866619284,8.470169891971998e-06,
2013-12-31,IWM,sell,5.319438233760158e-05,62.1772693163671,,0.0033008664738494093
2013-12-31,QQQ,sell,0.00012856127576959012,65.4661035319568,,0.008399572978152973
2013-12-31,SPY,buy,2.3734162885980827e-05,55.17875098977449,2.6192429276725673e-06,
2013-12-31,AAPL,buy,1.7023869641970702e-05,115.31123537131447,3.926086878431718e-06,
2014-01-31,SPY,sell,2.9349297297440375e-05,56.98115529336768,,0.0016690121533225529
2014-01-31,IWM,buy,2.5724738435518e-06,61.946237430579096,3.187101509932284e-07,
2014-01-31,AAPL,sell,4.7317180637364504e-05,129.25486683514458,,0.006103743930532437
2014-01-31,DIA,buy,3.674334561220964e-06,159.62854781534267,1.1730573803908534e-06,
2014-01-31,QQQ,buy,0.00013301462425771354,55.782340403522326,1.4839734097980791e-05,
2014-02-28,AAPL,sell,3.713286862570245e-05,143.15695761966782,,0.005305196843146086
2014-02-28,SPY,sell,3.6271537690065695e-05,59.53566241925441,,0.002155131123296328
2014-02-28,IWM,buy,8.196032133025359e-05,56.37685957636146,9.24133105293834e-06,
2014-02-28,QQQ,buy,1.5954225163902053e-05,54.91802094556647,1.7523489434429132e-06,
2014-02-28,DIA,buy,3.153686345237414e-06,158.3504293798779,9.987751737956048e-07,
2014-03-31,AAPL,sell,4.280505522619301e-05,163.7287003990013,,0.006994399230566676
2014-03-31,SPY,sell,5.849546566942152e-05,64.25332980511781,,0.0037510113908657654
2014-03-31,DIA,sell,4.666220543054426e-06,161.45983742717124,,0.0007519003958603326
2014-03-31,IWM,buy,2.4837521824117763e-05,55.110816464290224,2.737632213353514e-06,
2014-03-31,QQQ,buy,0.00013695312803542643,48.013209498546644,1.3151118455692424e-05,
2014-04-30,AAPL,sell,1.3329622697498891e-05,170.73559993324972,,0.002271289445885053
2014-04-30,SPY,sell,3.2809180129708205e-05,66.90049418820462,,0.002190560463858128
2014-04-30,DIA,buy,9.424312333532257e-06,156.4166366768249,2.9482384764060704e-06,
2014-04-30,IWM,sell,8.221142539806985e-06,55.48957299746646,,0.00045527531370702617
2014-04-30,QQQ,buy,0.00011671365416281426,43.13842940554912,1.0069687461532473e-05,
2014-06-30,AAPL,buy,2.9947823817299266e-05,152.0141366466412,9.104985164064933e-06,
2014-06-30,IWM,sell,6.253502062803786e-05,58.41289956382845,,0.0036455461754091806
2014-06-30,SPY,buy,0.00010211323340335147,57.7809663798997,1.1800402612443807e-05,
2014-06-30,QQQ,sell,2.3275175553422395e-05,43.15069745073699,,0.0010023313783016827
2014-06-30,DIA,buy,7.201494207254559e-05,125.40601716913862,1.806221412396835e-05,
2014-07-31,AAPL,sell,3.67358155488448e-05,170.7705087730868,,0.006260847123647558
2014-07-31,QQQ,sell,2.8433311287669486e-05,44.10428790484613,,0.0012515228852252474
2014-07-31,SPY,sell,1.7759256092851465e-05,58.81354721733699,,0.001042395877068176
2014-07-31,IWM,buy,0.0002643715284086131,44.39209560908739,2.3472012330871433e-05,
2014-07-31,DIA,sell,6.522701656763252e-06,127.10191578244014,,0.0008273897808986018
2014-09-30,AAPL,sell,3.702784324276665e-05,196.63911911821603,,0.007266560233148812
2014-09-30,DIA,sell,9.878184611114934e-05,171.11281135715313,,0.01686903372033017
2014-09-30,QQQ,buy,4.512050480150794e-06,44.106635373428254,3.980227306290259e-07,
2014-09-30,SPY,buy,0.00017846505548877638,48.70461355579452,1.738414312158856e-05,
2014-09-30,IWM,buy,0.00036401979496893306,33.586076842119404,2.445199361175827e-05,
2014-10-31,AAPL,sell,3.777966505089667e-06,200.2378946119269,,0.0007549790747757474
2014-10-31,DIA,buy,4.18243135058164e-05,149.99201222163455,1.2546625885051777e-05,
2014-10-31,QQQ,buy,3.939354853879184e-05,42.74374948006105,3.367655939745487e-06,
2014-10-31,SPY,sell,8.23093742731791e-05,53.14891087597443,,0.004365904290307414
2014-10-31,IWM,sell,0.00013938682153359942,37.199631385965944,,0.005174768104349096
2014-12-31,AAPL,sell,6.426149125472538e-05,271.11970340948,,0.01738771133673277
2014-12-31,IWM,sell,4.557404002992257e-05,38.65781382706753,,0.0017582691693144214
2014-12-31,SPY,buy,4.6527735257852415e-05,50.82385358663788,4.729437608925881e-06,
2014-12-31,QQQ,buy,0.00010610274894758479,39.321052754565024,8.3441435775447e-06,
2014-12-31,DIA,buy,8.083621448838298e-05,121.05664341439713,1.9571521584579803e-05,
2015-03-31,AAPL,sell,4.931276968380403e-05,380.6731319046674,,0.01873450238547036
2015-03-31,IWM,buy,2.3495875530752178e-06,39.674773023918874,1.864387057361684e-07,
2015-03-31,QQQ,sell,0.00015413993939197845,46.01344278995177,,0.007078324264293714
2015-03-31,DIA,buy,1.7512733524799947e-05,119.39839931207983,4.181984700880222e-06,
2015-03-31,SPY,buy,5.04032732839845e-05,49.70596597762894,5.010686774029735e-06,
2015-04-30,QQQ,sell,0.00013670408814299862,52.23204050070517,,0.007126052801560079
2015-04-30,AAPL,buy,1.760572606181651e-05,335.4022423051681,1.1809999997087588e-05,
2015-04-30,DIA,buy,1.7056244212293068e-06,118.46079898214978,4.04099263404581e-07,
2015-04-30,SPY,buy,1.8835925416281832e-05,48.6245913144251,1.8317783507913933e-06,
2015-04-30,IWM,buy,8.274551550590137e-05,37.144408618968136,6.147066478676729e-06,
2015-06-30,QQQ,sell,0.00013515304797196857,62.62873110410386,,0.008447534971537798
2015-06-30,SPY,sell,0.0001610147020660881,59.3396098249023,,0.009535440497481208
2015-06-30,IWM,sell,0.0002312508000586887,46.139618690127996,,0.010648484089021934
2015-06-30,AAPL,sell,3.970336954188107e-06,355.920907028335,,0.0014102996780828627
2015-06-30,DIA,buy,3.854299183097133e-05,112.40028491139145,8.664486526277221e-06,
2015-07-31,QQQ,sell,0.0001054823626401647,71.57552344307925,,0.00753485540934253
2015-07-31,SPY,buy,2.1777275086574672e-05,57.92499348469159,2.5228970350083487e-06,
2015-07-31,AAPL,sell,2.1362346386732018e-05,415.7275403821913,,0.008863153888708198
2015-07-31,IWM,buy,0.000151114666326876,40.763878196116586,1.2320039703591147e-05,
2015-07-31,DIA,buy,9.54788974886507e-05,93.43370379348178,1.78418940529656e-05,
2015-08-31,QQQ,sell,5.101597600550988e-05,76.99989595607803,,0.00392036839483299
2015-08-31,AAPL,buy,3.6206730970668216e-06,404.81297285237997,2.9313908803005078e-06,
2015-08-31,IWM,sell,6.392062052193513e-05,42.94057334743145,,0.0027392985177476167
2015-08-31,SPY,sell,1.6367351658391847e-06,58.11455533220637,,9.492790008661061e-05
2015-08-31,DIA,buy,4.7103814952228476e-05,86.37959876837792,8.137617272066833e-06,
2015-09-30,AAPL,sell,2.0695689868367595e-05,480.6815681494272,,0.009928140586541427
2015-09-30,QQQ,buy,2.8251235501445355e-05,73.92385895337911,4.176880696935086e-06,
2015-09-30,SPY,buy,4.7008640922799935e-05,55.235196594353354,5.193063046008437e-06,
2015-09-30,IWM,buy,2.9140954923130352e-05,41.928098565176256,2.443649660600735e-06,
2015-09-30,DIA,buy,5.575939028880275e-05,79.13655738196425,8.825212378346359e-06,
2015-11-30,AAPL,buy,6.446636515071444e-06,443.06374283874305,5.71254180617693e-06,
2015-11-30,QQQ,sell,1.0265359273511302e-05,73.1786066913235,,0.0007497022794437711
2015-11-30,IWM,buy,9.337761856665207e-05,38.09164676470323,7.113814524340209e-06,
2015-11-30,SPY,buy,0.00010736996983154435,48.462367286240976,1.040680582697783e-05,
2015-11-30,DIA,buy,0.00012925456085384045,64.70654809336284,1.6727232916351043e-05,
2015-12-31,AAPL,buy,3.5848355115941264e-06,432.6883887041907,3.1022334025624514e-06,
2015-12-31,QQQ,sell,2.928368548107301e-05,76.85353310712553,,0.0022460535822350592
2015-12-31,IWM,sell,0.00011207788408971022,41.8006624227232,,0.0046755599382913016
2015-12-31,DIA,sell,0.00010380529168666993,74.8769593427612,,0.007757079355975879
2015-12-31,SPY,buy,0.00019335668201908508,41.289447512986705,1.5967181147024547e-05,
2016-02-29,AAPL,sell,2.2297012645566743e-05,520.9665510218317,,0.01159276578049897
2016-02-29,IWM,buy,0.00011503278005885512,37.51493613472533,8.630894794615712e-06,
2016-02-29,DIA,buy,0.00014088520874409752,61.029584264604445,1.7196331437368574e-05,
2016-02-29,QQQ,buy,9.655720354661331e-05,65.9400883948592,1.2733981074048188e-05,
2016-02-29,SPY,buy,0.00021657653816553103,34.54128545408483,1.4961664054866211e-05,
2016-03-31,AAPL,sell,3.0600611190139987e-06,534.2533998205598,,0.0016315783603789518
2016-03-31,DIA,buy,1.7453478445467229e-06,60.501628525691984,2.1119277387776606e-07,
2016-03-31,IWM,buy,0.00023126526493124993,31.846071475612586,1.4729780313654131e-05,
2016-03-31,QQQ,buy,7.640404537473139e-05,59.61246709812508,9.109267282129662e-06,
2016-03-31,SPY,sell,0.000143120090606961,38.0006424319139,,0.005427778077202288
2016-05-31,AAPL,sell,2.723211472263184e-06,546.1818301078554,,0.0014843938884400302
2016-05-31,QQQ,sell,0.00011993586047063273,68.92693107078233,,0.008250277165999121
2016-05-31,SPY,buy,0.00013536330446225022,34.252076658476284,9.27294856237132e-06,
2016-05-31,DIA,buy,6.333440066739983e-05,55.847435373997676,7.0741276964469745e-06,
2016-05-31,IWM,buy,0.0002528929849646758,27.28114391547037,1.3798419836068411e-05,
2016-06-30,QQQ,sell,5.7544409290543924e-05,74.55145030340728,,0.004281439131123987
2016-06-30,AAPL,buy,2.6245610511073408e-06,529.0474646148159,2.7770347396302698e-06,
2016-06-30,DIA,buy,2.1357335519852738e-05,54.34851159980031,2.3214787944830875e-06,
2016-06-30,SPY,buy,0.00023694042493844396,29.38005889368311,1.3922647277971571e-05,
2016-06-30,IWM,sell,8.577073335167625e-05,28.50592267194014,,0.002440083944653603
2016-08-31,QQQ,buy,5.191679184331796e-05,68.54543282803662,7.117317935886622e-06,
2016-08-31,IWM,sell,0.0002961194664544396,33.95959617885022,,0.010035985306486375
2016-08-31,AAPL,buy,2.9786154600059143e-06,508.0357058386154,3.0264860152918337e-06,
2016-08-31,DIA,buy,0.00010148982023156243,48.49113477026133,9.842713101316578e-06,
2016-08-31,SPY,buy,0.00028775519885834906,24.897626809991806,1.432884310762031e-05,
2016-09-30,IWM,sell,9.315685444078988e-05,36.537143064062256,,0.0033968779474649606
2016-09-30,QQQ,buy,2.438950722104033e-05,66.7931187913822,3.2581025061564412e-06,
2016-09-30,AAPL,sell,3.622923680223549e-06,531.4547228030256,,0.001921569060409304
2016-09-30,DIA,sell,1.4627416153015172e-05,49.552709239735684,,0.000723378443359856
2016-09-30,SPY,sell,4.082102163255005e-05,25.603482792761913,,0.001043070004302053
2016-10-31,IWM,buy,4.9949716248381005e-05,35.51923851445481,3.548351770311168e-06,
2016-10-31,AAPL,buy,1.4159604458479876e-06,527.5746954575992,1.4940498019965168e-06,
2016-10-31,DIA,sell,8.663645799395956e-05,54.62565441340682,,0.004723108067551713
2016-10-31,QQQ,sell,6.204805281109381e-05,73.39209684021365,,0.004544729027257171
2016-10-31,SPY,buy,4.010246479275721e-05,25.27985412332608,2.0275689198934443e-06,
2016-11-30,DIA,sell,0.00014347879329006683,64.85135796481192,,0.009286184994845353
2016-11-30,IWM,sell,9.304995113081191e-05,38.10507690124017,,0.0035385841924092352
2016-11-30,AAPL,buy,4.290159375474733e-06,506.07415273402773,4.342277542074642e-06,
2016-11-30,QQQ,buy,3.9435888827561456e-05,69.5668190622714,5.486858685253637e-06,
2016-11-30,SPY,buy,0.0002747852250500585,22.267359079020242,1.223748255159808e-05,
2017-01-31,DIA,sell,6.686701350564015e-05,70.92318376601865,,0.004732936643771876
2017-01-31,QQQ,sell,3.474508566368999e-05,73.04096904957292,,0.002532739097133168
2017-01-31,AAPL,sell,4.092199290532808e-06,527.5466876468697,,0.00215450852854963
2017-01-31,IWM,buy,0.00013701928193347694,34.52016270469467,9.459855812048109e-06,
2017-01-31,SPY,buy,0.0002452725625222735,20.08572419200067,9.85295408537525e-06,
2017-02-28,DIA,sell,2.689194266012869e-05,75.60547670609651,,0.0020291117880832984
2017-02-28,QQQ,sell,7.723243220995109e-05,84.35190125800422,,0.006501673090697921
2017-02-28,IWM,sell,0.00021762845858777657,41.60359161572783,,0.009036017264016101
2017-02-28,AAPL,sell,3.1052228709554605e-07,542.8755134308219,,0.0001682377961466302
2017-02-28,SPY,sell,8.10712047857134e-05,21.289445336201858,,0.0017225090606602209
2017-03-31,DIA,sell,1.9961581509487136e-05,77.70714021788375,,0.0015480550985017758
2017-03-31,QQQ,sell,4.0251232060638004e-05,90.07875468337785,,0.0036185292967769365
2017-03-31,AAPL,sell,2.339690774030457e-06,555.3236698243963,,0.0012966870955550983
2017-03-31,IWM,buy,0.00013877545910905985,37.34580127450512,1.036536143533032e-05,
2017-03-31,SPY,buy,0.00014711202884919823,20.030607520021913,5.893486622704861e-06,
2017-05-31,AAPL,sell,2.8645352289187806e-05,813.1027505404082,,0.023245031507064508
2017-05-31,QQQ,buy,8.490730298401283e-07,91.12142273270027,1.547374849659939e-07,
2017-05-31,DIA,sell,1.2851104537120418e-05,80.27572596633816,,0.0010295684826942702
2017-05-31,IWM,sell,3.32112275881868e-05,38.76529128987246,,0.001284868025727209
2017-05-31,SPY,buy,0.001073521699915112,14.325935435970392,3.075840512419415e-05,
2017-06-30,AAPL,sell,2.767902389975334e-06,842.0500057740252,,0.002326050799013747
2017-06-30,QQQ,sell,7.950361359599506e-05,104.8235322285153,,0.00831718190285909
2017-06-30,IWM,buy,2.202996250808063e-05,37.80082251711071,1.6655014056531182e-06,
2017-06-30,DIA,buy,7.717700778885398e-05,71.13123504505788,1.097939176220647e-05,
2017-06-30,SPY,buy,0.00101649171663877,11.105687556221199,2.2577678816954227e-05,
2017-07-31,AAPL,buy,2.6045075914100024e-06,813.4751151247528,4.237404225531089e-06,
